student_id,semester,hostel_resident,internet_access,attendance_percentage,avg_assignment_score,lms_login_frequency,library_visits_per_month,disciplinary_actions,dropout,engagement_index,academic_risk_score,attendance_volatility,resource_utilization_score,composite_dropout_risk
S05681,2,0,1,58.49,35.49,14,1,0,0,33.6242,64.51,0.1882,0.3385,0.6557
S05682,7,1,1,73.31,58.26,32,2,1,0,52.1532,46.74,0.0175,0.5769,0.4602
S05683,4,1,1,70.79,24.95,21,2,0,0,44.6198,75.05,0.0175,0.5769,0.5998
S05684,4,1,1,66.74,99.49722898769927,3,4,0,0,36.168,0.5028,0.0737,0.6538,0.312
S05685,5,1,1,71.77,26.48,29,4,0,0,53.6037,73.52,0.0039,0.6538,0.543
S05686,4,0,1,83.46,44.01,33,2,0,0,56.8064,55.99,0.1584,0.3769,0.5309
S05687,7,1,0,61.2,33.02,22,4,0,0,45.2232,66.98,0.1506,0.3538,0.6212
S05688,2,1,1,66.81,39.78,14,7,0,0,48.4906,60.22,0.0727,0.7692,0.4789
S05689,7,0,1,86.73,32.9,18,2,1,0,49.2161,72.1,0.2037,0.3769,0.6219
S05690,2,1,1,79.03,28.84,22,2,1,0,48.509,76.16,0.0969,0.5769,0.5906
S05691,3,1,0,91.19,44.47,31,5,0,0,64.4812,55.53,0.2656,0.3923,0.4984
S05692,5,0,1,93.54,46.59,15,3,0,0,52.0835,53.41,0.2983,0.4154,0.5275
S05693,8,0,1,51.59,14.79,18,4,0,0,39.0063,85.21,0.284,0.4538,0.6909
S05694,2,0,0,76.32,67.02,25,1,3,0,47.2816,47.98,0.0593,0.0385,0.6168
S05695,5,1,1,64.38,33.63,30,8,0,0,58.9332,66.37,0.1065,0.8077,0.4573
S05696,1,0,1,54.02,23.71,22,1,2,1,36.5819,86.29,0.2502,0.3385,0.7325
S05697,1,0,1,60.16,16.7,12,3,0,0,36.9519,83.3,0.165,0.4154,0.7
S05698,7,1,1,67.49,35.49,7,3,0,0,36.9178,64.51,0.0633,0.6154,0.575
S05699,6,1,0,67.58,28.55,14,0,0,0,35.3371,71.45,0.062,0.2,0.7121
S05700,4,1,1,62.9,45.68,30,2,0,0,46.8028,54.32,0.127,0.5769,0.5092
S05701,5,1,0,71.8,96.25464608597424,25,5,0,0,53.1659,3.7454,0.0035,0.3923,0.3308
S05702,4,0,0,100.0,77.39,37,1,0,0,63.8722,22.61,0.3879,0.0385,0.4573
S05703,3,0,1,46.12,10.5,8,5,1,0,32.8091,94.5,0.3599,0.4923,0.7401
S05704,4,1,1,89.06,50.96,32,2,0,0,58.4532,49.04,0.2361,0.5769,0.4473
S05705,3,0,1,71.72,41.095,10,5,1,0,44.2356,63.905,0.0046,0.4923,0.5777
S05706,7,1,0,3.532500000000013,97.84707514326011,28,9,1,0,35.3309,7.1529,0.951,0.5462,0.3684
S05707,4,1,1,41.73,22.09,2,5,1,0,27.4938,82.91,0.4208,0.6923,0.6623
S05708,3,1,1,83.44,35.79,11,3,0,0,45.6707,64.21,0.1581,0.6154,0.5431
S05709,5,1,0,50.39,43.88,33,3,1,0,45.5015,61.12,0.3006,0.3154,0.6064
S05710,7,1,1,84.42,49.32,28,7,0,0,63.8397,50.68,0.1717,0.7692,0.387
S05711,3,1,0,98.12,54.94,33,6,0,0,70.3627,45.06,0.3618,0.4308,0.4263
S05712,8,0,1,52.76,34.71,1,5,3,0,31.3126,80.29,0.2677,0.4923,0.6885
S05713,4,0,1,89.53,45.37,34,2,2,0,59.8276,64.63,0.2426,0.3769,0.5549
S05714,6,0,1,72.38,52.01,30,1,0,0,48.6717,47.99,0.0046,0.3385,0.537
S05715,8,1,1,40.59,24.62,10,2,0,0,26.0144,75.38,0.4366,0.5769,0.6662
S05716,4,0,1,53.93,49.2,23,2,0,0,39.0622,50.8,0.2515,0.3769,0.5723
S05717,2,0,1,74.67,41.095,33,4,0,0,57.1366,58.905,0.0364,0.4538,0.5222
S05718,6,1,1,78.02,68.14,29,7,1,0,61.8729,36.86,0.0829,0.7692,0.3386
S05719,1,0,0,48.29,14.71,0,2,0,0,23.1622,85.29,0.3298,0.0769,0.8409
S05720,4,1,1,72.48,95.86253160434778,13,2,0,0,40.55,4.1375,0.006,0.5769,0.3304
S05721,8,0,1,84.35,47.56,40,1,0,0,59.3919,52.44,0.1707,0.3385,0.5173
S05722,4,0,1,86.98,57.08,28,6,0,0,62.9406,42.92,0.2072,0.5308,0.4187
S05723,6,0,1,65.81,31.41,21,2,0,0,42.6278,68.59,0.0866,0.3769,0.6309
S05724,5,0,1,78.58,67.0,18,1,1,0,44.033,38.0,0.0906,0.3385,0.5133
S05725,2,1,1,88.09,48.61,23,3,0,0,54.6493,51.39,0.2226,0.6154,0.4604
S05726,3,1,1,84.79,51.5,37,8,0,0,71.2498,48.5,0.1768,0.8077,0.3427
S05727,5,1,1,85.37,44.32,39,0,1,0,57.2836,60.68,0.1849,0.5,0.5172
S05728,1,1,1,73.7,23.84,29,4,1,0,54.3757,81.16,0.0229,0.6538,0.5709
S05729,4,1,0,70.58,44.46,26,2,0,0,47.5019,55.54,0.0204,0.2769,0.5867
S05730,4,1,1,76.08,34.12,29,6,0,0,59.1739,65.88,0.0559,0.7308,0.4737
S05731,7,0,0,60.54,40.43,18,5,1,0,44.5094,64.57,0.1598,0.1923,0.6544
S05732,1,0,1,88.68,18.09,22,2,0,0,52.369,81.91,0.2308,0.3769,0.6501
S05733,7,1,0,49.04,10.29,3,4,0,0,29.088,89.71,0.3194,0.3538,0.7686
S05734,4,1,0,64.44,41.48,30,5,1,0,53.188,63.52,0.1056,0.3923,0.5698
S05735,6,0,1,71.46,41.095,22,1,2,0,43.5579,68.905,0.0082,0.3385,0.6385
S05736,5,0,1,79.05,45.26,29,0,0,0,48.8234,54.74,0.0972,0.3,0.5731
S05737,3,0,1,81.86,48.39,28,0,1,0,49.3542,56.61,0.1362,0.3,0.5787
S05738,8,0,1,72.05,42.91,33,0,0,0,48.3963,57.09,0.0,0.3,0.584
S05739,2,1,1,73.17,42.07,26,0,0,0,44.6917,57.93,0.0155,0.5,0.5503
S05740,1,0,1,61.23,32.24,22,2,0,0,41.389,67.76,0.1502,0.3769,0.632
S05741,7,1,1,69.82,51.75,22,7,1,0,54.4404,53.25,0.031,0.7692,0.4302
S05742,5,1,0,67.21,21.36,30,1,1,0,46.6037,83.64,0.0672,0.2385,0.7118
S05743,8,0,1,79.8,48.65,19,0,1,0,43.1912,56.35,0.1076,0.3,0.5992
S05744,4,1,1,56.0,24.7,19,0,2,0,33.6712,85.3,0.2228,0.5,0.6984
S05745,1,1,1,69.37,96.75759539206824,12,1,0,0,36.7897,3.2424,0.0372,0.5385,0.3496
S05746,1,0,0,96.34,51.46,30,2,0,0,60.1788,48.54,0.3371,0.0769,0.5643
S05747,4,0,1,74.7,33.75,18,3,0,0,46.3272,66.25,0.0368,0.4154,0.599
S05748,2,1,1,56.21,20.02,17,0,1,0,32.5687,84.98,0.2198,0.5,0.7009
S05749,8,0,1,66.9,24.17,26,5,0,0,51.7991,75.83,0.0715,0.4923,0.5989
S05750,1,0,1,38.51,45.69,22,1,2,1,30.3779,64.31,0.4655,0.3385,0.6663
S05751,8,0,1,71.12,45.88,38,1,2,0,52.9134,64.12,0.0129,0.3385,0.5867
S05752,2,0,0,96.72,47.3,38,2,0,0,65.0765,52.7,0.3424,0.0769,0.5638
S05753,1,1,1,54.2,35.73,14,3,0,0,35.7543,64.27,0.2477,0.6154,0.5781
S05754,3,0,1,50.16,35.68,14,0,0,0,28.3691,64.32,0.3038,0.3,0.683
S05755,2,1,1,62.2,95.21738433458584,22,4,0,0,45.6232,4.7826,0.1367,0.6538,0.296
S05756,4,0,1,85.82,40.57,22,4,0,0,55.0712,59.43,0.1911,0.4538,0.5315
S05757,3,1,0,97.57,59.38,22,5,0,0,61.6942,40.62,0.3542,0.3923,0.4485
S05758,5,0,1,78.72,41.095,30,2,1,0,53.1308,63.905,0.0926,0.3769,0.5754
S05759,5,1,1,52.71,14.9,6,5,2,1,34.2587,95.1,0.2684,0.6923,0.6874
S05760,1,1,1,71.67,31.28,27,5,2,0,54.3003,78.72,0.0053,0.6923,0.5518
S05761,1,0,1,98.84,49.0,41,3,0,0,69.6273,51.0,0.3718,0.4154,0.4565
S05762,2,1,0,67.34,45.65,23,4,0,0,48.2724,54.35,0.0654,0.3538,0.56
S05763,2,0,1,74.11,26.71,5,0,0,0,32.6101,73.29,0.0286,0.3,0.704
S05764,1,1,0,75.61,41.095,9,0,0,0,35.583,58.905,0.0494,0.2,0.6611
S05765,3,1,1,48.81,31.55,19,7,2,0,44.2567,78.45,0.3226,0.7692,0.5666
S05766,5,0,0,86.97,40.13,8,2,0,0,43.3799,59.87,0.2071,0.0769,0.6684
S05767,3,0,0,84.81,52.36,32,4,0,0,60.5994,47.64,0.1771,0.1538,0.54
S05768,3,0,1,42.1,20.99,20,1,0,1,30.6275,79.01,0.4157,0.3385,0.7242
S05769,4,1,1,52.04,41.23,24,3,1,0,40.8225,63.77,0.2777,0.6154,0.5584
S05770,5,1,0,57.45,21.9,15,4,1,0,39.5706,83.1,0.2026,0.3538,0.7055
S05771,3,0,1,83.23,43.43,30,3,0,0,56.8578,56.57,0.1552,0.4154,0.5234
S05772,2,0,1,60.73,43.02,20,1,0,0,38.0795,56.98,0.1571,0.3385,0.61
S05773,4,0,0,78.02,51.29,13,3,0,1,44.6891,48.71,0.0829,0.1154,0.6096
S05774,1,1,0,69.27,61.95,27,4,2,0,51.4173,48.05,0.0386,0.3538,0.5238
S05775,4,0,1,73.07,98.64076608757108,55,2,1,0,65.7013,6.3592,0.0142,0.3769,0.3013
S05776,8,0,0,79.44,52.73,31,1,0,0,52.0889,47.27,0.1026,0.0385,0.5971
S05777,4,1,1,76.09,22.28,20,1,0,0,44.2235,77.72,0.0561,0.5385,0.6215
S05778,1,0,1,72.05,58.44,28,1,1,0,47.3532,46.56,0.0,0.3385,0.5359
S05779,6,1,1,76.91,46.59,35,5,0,0,61.1421,53.41,0.0675,0.6923,0.4266
S05780,2,0,0,75.25,53.67,22,0,0,0,43.1508,46.33,0.0444,0.0,0.6343
S05781,2,0,1,68.85,98.51879037808727,30,0,1,0,45.3366,6.4812,0.0444,0.3,0.3922
S05782,2,1,1,72.05,34.45,7,7,1,0,46.4341,70.55,0.0,0.7692,0.5274
S05783,8,0,0,100.0,51.68,36,3,0,0,67.1252,48.32,0.3879,0.1154,0.5295
S05784,8,0,1,65.36,31.28,25,0,0,1,40.9745,68.72,0.0929,0.3,0.6565
S05785,5,1,1,72.05,65.15,38,5,0,0,60.9778,34.85,0.0,0.6923,0.3529
S05786,5,1,1,61.72,31.06,23,2,1,0,42.1782,73.94,0.1434,0.5769,0.6039
S05787,6,1,1,84.15,46.18,39,6,0,0,68.3341,53.82,0.1679,0.7308,0.3934
S05788,5,0,1,98.76,46.92,17,0,0,0,49.5887,53.08,0.3707,0.3,0.5638
S05789,5,0,0,66.94,37.93,25,2,0,0,45.4527,62.07,0.0709,0.0769,0.67
S05790,8,0,1,61.99,32.07,23,3,2,0,44.2093,77.93,0.1396,0.4154,0.6531
S05791,6,1,1,65.56,38.28,27,6,0,0,53.7794,61.72,0.0901,0.7308,0.476
S05792,1,1,1,71.71,48.92,35,1,1,0,51.3698,56.08,0.0047,0.5385,0.5099
S05793,4,0,0,76.83,29.14,17,7,0,0,54.2783,70.86,0.0663,0.2692,0.6262
S05794,8,1,1,71.4,33.91,34,0,0,0,48.7295,66.09,0.009,0.5,0.5688
S05795,4,0,1,65.7,45.47,27,3,0,0,48.0662,54.53,0.0881,0.4154,0.546
S05796,2,1,1,100.0,41.095,31,2,0,0,62.236,58.905,0.3879,0.5769,0.4736
S05797,7,0,1,68.99,99.62708778975016,14,0,1,0,35.9011,5.3729,0.0425,0.3,0.4208
S05798,5,0,1,62.7,29.98,21,4,0,0,45.2299,70.02,0.1298,0.4538,0.6083
S05799,5,1,1,84.46,96.22821869252542,55,4,0,0,74.1034,3.7718,0.1722,0.6538,0.1923
S05800,4,1,1,84.7,37.11,30,4,0,0,59.3689,62.89,0.1756,0.6538,0.4803
S05801,1,0,1,93.19,38.43,25,3,0,0,57.8757,61.57,0.2934,0.4154,0.5399
S05802,4,0,0,100.0,50.83,37,2,0,0,65.7953,49.17,0.3879,0.0769,0.5472
S05803,4,1,0,77.19,16.9,21,3,1,0,49.1029,88.1,0.0713,0.3154,0.7017
S05804,8,0,1,67.68,62.41,31,3,2,0,51.2311,47.59,0.0607,0.4154,0.5072
S05805,3,1,1,43.47,41.095,22,5,3,0,40.0542,73.905,0.3967,0.6923,0.5824
S05806,2,1,0,57.93,38.88,11,6,1,0,41.2359,66.12,0.196,0.4308,0.6125
S05807,4,0,1,75.13,44.92,24,3,0,0,50.0585,55.08,0.0427,0.4154,0.5413
S05808,8,0,0,54.29,37.5,24,3,1,1,41.7225,67.5,0.2465,0.1154,0.6951
S05809,4,0,1,48.22,43.91,16,3,2,0,34.5488,66.09,0.3307,0.4154,0.6396
S05810,4,1,1,72.99,39.74,12,3,0,0,42.0839,60.26,0.013,0.6154,0.5399
S05811,6,0,1,72.05,49.92,34,0,0,0,48.9895,50.08,0.0,0.3,0.5539
S05812,6,1,0,68.3,50.19,16,6,1,0,48.35,54.81,0.052,0.4308,0.5423
S05813,3,0,1,85.45,27.19,29,5,0,0,60.9988,72.81,0.186,0.4923,0.5547
S05814,8,1,1,81.25,54.28,18,2,1,0,47.0241,50.72,0.1277,0.5769,0.4941
S05815,5,0,1,89.24,54.16,35,2,0,0,60.3049,45.84,0.2386,0.3769,0.4781
S05816,1,0,0,100.0,41.095,29,4,0,0,64.8957,58.905,0.3879,0.1538,0.57
S05817,4,1,0,100.0,57.55,40,8,0,0,79.1134,42.45,0.3879,0.5077,0.366
S05818,8,1,0,82.98,49.25,25,1,0,0,49.9456,50.75,0.1517,0.2385,0.5686
S05819,4,0,1,65.1,29.08,22,0,0,0,39.0908,70.92,0.0965,0.3,0.6719
S05820,5,0,0,72.93,32.56,26,3,0,0,50.365,67.44,0.0122,0.1154,0.6646
S05821,5,1,1,95.6,50.0,22,4,0,0,58.9832,50.0,0.3269,0.6538,0.4301
S05822,6,0,1,58.6,41.095,32,0,1,0,42.4231,63.905,0.1867,0.3,0.6321
S05823,7,0,1,93.71,52.25,32,2,0,0,60.3132,47.75,0.3006,0.3769,0.4857
S05824,2,0,1,69.45,41.11,17,3,0,0,43.634,58.89,0.0361,0.4154,0.579
S05825,5,0,1,75.41,96.77349177808608,20,0,0,0,42.0284,3.2265,0.0466,0.3,0.3908
S05826,5,1,1,72.05,39.59,18,0,0,0,39.498,60.41,0.0,0.5,0.5784
S05827,2,1,0,52.14,38.07,23,2,0,0,38.3462,61.93,0.2763,0.2769,0.6443
S05828,6,0,0,67.82,40.33,14,1,0,0,37.3562,59.67,0.0587,0.0385,0.6983
S05829,1,1,1,91.55,53.02,27,7,0,0,66.0985,46.98,0.2706,0.7692,0.3643
S05830,4,0,0,61.47,41.095,18,0,0,1,35.266,58.905,0.1468,0.0,0.7122
S05831,3,1,1,96.19,52.79,43,4,0,0,71.6768,47.21,0.335,0.6538,0.3745
S05832,2,0,1,63.41,36.15,27,1,0,0,43.304,63.85,0.1199,0.3385,0.6192
S05833,7,0,1,55.98,45.12,29,4,2,0,47.2877,64.88,0.223,0.4538,0.5806
S05834,2,1,1,75.8,37.49,24,0,0,0,44.5573,62.51,0.052,0.5,0.5691
S05835,3,0,1,82.19,61.66,22,2,0,0,49.773,38.34,0.1407,0.3769,0.4849
S05836,7,0,1,74.82,61.26,34,4,1,0,57.7898,43.74,0.0384,0.4538,0.4592
S05837,8,0,0,74.26,66.18,29,2,0,0,50.7535,33.82,0.0307,0.0769,0.5384
S05838,1,1,1,96.04,63.24,37,2,0,0,64.2113,36.76,0.333,0.5769,0.3781
S05839,3,0,0,73.42,31.72,18,0,0,0,40.046,68.28,0.019,0.0,0.733
S05840,6,1,0,64.94,47.39,35,4,0,0,54.431,52.61,0.0987,0.3538,0.5315
S05841,7,1,1,55.01,37.31,14,1,0,0,32.2322,62.69,0.2365,0.5385,0.6033
S05842,8,1,1,91.1,38.44,34,1,0,0,58.5326,61.56,0.2644,0.5385,0.5068
S05843,5,0,1,65.61,51.2,26,0,0,0,41.6677,48.8,0.0894,0.3,0.5744
S05844,1,1,1,67.08,26.77,10,3,1,0,38.5334,78.23,0.069,0.6154,0.6242
S05845,7,0,1,87.78,51.15,28,4,0,0,59.4145,48.85,0.2183,0.4538,0.474
S05846,2,1,1,100.0,46.72,34,4,0,0,67.8618,53.28,0.3879,0.6538,0.4122
S05847,1,1,1,75.77,52.49,22,1,1,0,45.2819,52.51,0.0516,0.5385,0.5169
S05848,6,0,1,69.95,19.92,21,1,0,0,42.3607,80.08,0.0291,0.3385,0.6874
S05849,5,1,1,71.92,45.16,34,0,0,0,48.9375,54.84,0.0018,0.5,0.5231
S05850,1,0,1,65.17,27.58,13,0,2,0,33.7799,82.42,0.0955,0.3,0.7365
S05851,2,0,1,66.66,39.52,10,4,1,0,40.2885,65.48,0.0748,0.4538,0.6075
S05852,5,0,0,66.74,30.45,16,2,1,0,40.0337,74.55,0.0737,0.0769,0.7389
S05853,3,1,1,85.66,63.23,33,2,0,0,57.6864,36.77,0.1889,0.5769,0.401
S05854,6,1,1,70.68,39.88,29,1,0,0,47.3985,60.12,0.019,0.5385,0.54
S05855,4,1,1,92.39,60.54,35,1,0,0,59.6418,39.46,0.2823,0.5385,0.4145
S05856,5,0,1,70.26,97.4097419851249,29,0,0,0,45.3074,2.5903,0.0248,0.3,0.3768
S05857,4,1,1,66.49,41.47,22,2,0,0,43.493,58.53,0.0772,0.5769,0.5377
S05858,3,1,1,91.17,54.38,25,5,0,0,60.9139,45.62,0.2654,0.6923,0.3962
S05859,3,1,1,72.32,20.54,15,1,0,0,39.7494,79.46,0.0037,0.5385,0.6441
S05860,6,0,1,70.1,28.3,12,0,1,0,35.1586,76.7,0.0271,0.3,0.7087
S05861,5,0,1,72.5,34.52,22,2,0,0,45.897,65.48,0.0062,0.3769,0.6071
S05862,5,1,0,94.0,99.83195129323768,37,4,0,0,67.2415,0.168,0.3046,0.3538,0.2769
S05863,5,0,1,76.59,55.41,26,0,1,0,46.0597,49.59,0.063,0.3,0.5622
S05864,2,0,1,90.74,53.58,29,1,0,0,55.4225,46.42,0.2594,0.3385,0.5071
S05865,8,0,1,68.48,30.86,13,2,1,1,38.95,74.14,0.0495,0.3769,0.666
S05866,5,0,1,3.532500000000013,99.01170712101444,49,3,0,0,36.25,0.9883,0.951,0.4154,0.3732
S05867,6,0,1,75.57,41.77,17,1,1,0,42.2358,63.23,0.0489,0.3385,0.6205
S05868,8,0,1,85.24,47.26,28,0,1,0,50.7062,57.74,0.1831,0.3,0.5785
S05869,8,1,1,86.5,45.97,36,2,0,0,59.8021,54.03,0.2006,0.5769,0.4626
S05870,6,1,0,57.88,20.58,18,8,0,0,49.2146,79.42,0.1967,0.5077,0.6185
S05871,7,0,1,73.08,27.14,16,1,0,0,40.6466,72.86,0.0143,0.3385,0.6646
S05872,4,0,1,86.36,40.06,34,3,1,0,60.4827,64.94,0.1986,0.4154,0.5442
S05873,6,1,1,88.75,46.2,18,4,0,0,53.8703,53.8,0.2318,0.6538,0.4632
S05874,3,0,1,90.8,51.47,43,6,0,0,73.3669,48.53,0.2602,0.5308,0.4046
S05875,6,1,1,73.57,48.25,25,4,0,0,51.9508,51.75,0.0211,0.6538,0.4617
S05876,1,1,1,95.1,30.32,29,6,1,0,66.7819,74.68,0.3199,0.7308,0.4823
S05877,8,0,0,62.14,20.78,8,4,1,0,37.2941,84.22,0.1375,0.1538,0.7679
S05878,2,0,0,49.58,20.56,5,5,1,0,32.4135,84.44,0.3119,0.1923,0.7762
S05879,6,0,1,67.84,39.34,21,5,0,0,49.209,60.66,0.0584,0.4923,0.5473
S05880,1,1,1,89.94,58.75,44,7,0,0,75.5392,41.25,0.2483,0.7692,0.3083
S05881,2,0,1,55.71,41.05,18,0,2,0,32.962,68.95,0.2268,0.3,0.6854
S05882,8,1,1,49.95,43.34,17,1,0,0,31.9878,56.66,0.3067,0.5385,0.5801
S05883,7,1,0,46.19,31.06,16,7,1,1,41.4291,73.94,0.3589,0.4692,0.6335
S05884,2,1,1,83.04,56.95,45,6,1,0,71.4494,48.05,0.1525,0.7308,0.3594
S05885,2,1,1,50.29,30.98,11,9,0,0,43.9491,69.02,0.302,0.8462,0.5107
S05886,7,0,1,80.24,50.08,38,3,0,0,60.4076,49.92,0.1137,0.4154,0.4844
S05887,8,0,1,67.08,47.32,22,6,0,0,51.4213,52.68,0.069,0.5308,0.498
S05888,2,1,1,60.44,30.25,13,6,0,1,43.4263,69.75,0.1611,0.7308,0.5443
S05889,6,0,1,57.02,28.89,16,0,0,0,32.2995,71.11,0.2086,0.3,0.6964
S05890,3,0,1,75.09,46.5,23,8,1,0,59.0647,58.5,0.0422,0.6077,0.4753
S05891,6,0,1,60.69,29.1,22,0,0,1,37.3268,70.9,0.1577,0.3,0.678
S05892,4,0,1,71.93,46.14,4,5,0,0,40.7603,53.86,0.0017,0.4923,0.5497
S05893,2,1,1,72.05,29.15,26,6,2,0,55.7822,80.85,0.0,0.7308,0.5455
S05894,3,0,0,81.19,32.64,21,2,1,0,48.7798,72.36,0.1269,0.0769,0.6995
S05895,5,1,1,86.01,56.38,22,2,0,0,51.301,43.62,0.1938,0.5769,0.4507
S05896,7,1,1,74.47,52.6,13,3,0,0,43.2691,47.4,0.0336,0.6154,0.4843
S05897,1,0,1,56.25,97.89121376751326,14,2,2,0,34.6512,12.1088,0.2193,0.3769,0.4329
S05898,8,1,1,78.99,36.72,21,10,1,0,63.2844,68.28,0.0963,0.8846,0.4305
S05899,6,0,1,81.84,43.41,23,0,0,0,46.3801,56.59,0.1359,0.3,0.589
S05900,8,0,1,69.28,34.94,8,0,1,0,32.4578,70.06,0.0384,0.3,0.6916
S05901,8,0,1,67.68,42.59,22,2,1,0,43.969,62.41,0.0607,0.3769,0.6015
S05902,2,0,1,100.0,63.74,26,3,0,0,61.193,36.26,0.3879,0.4154,0.427
S05903,1,0,1,52.6,26.57,2,2,1,0,26.0726,78.43,0.27,0.3769,0.7282
S05904,7,0,1,79.41,68.21,21,2,1,0,48.0678,36.79,0.1022,0.3769,0.4847
S05905,2,0,1,87.69,57.34,22,2,0,0,51.973,42.66,0.2171,0.3769,0.4945
S05906,2,0,1,66.88,98.4105690148426,21,0,1,0,39.2096,6.5894,0.0718,0.3,0.4141
S05907,4,1,0,69.47,27.62,17,2,0,0,41.7189,72.38,0.0358,0.2769,0.6743
S05908,8,0,0,65.98,40.08,9,5,0,0,41.3464,59.92,0.0842,0.1923,0.6469
S05909,7,1,1,72.0,47.92,15,3,0,0,43.4675,52.08,0.0007,0.6154,0.5023
S05910,5,1,1,85.49,50.27,13,1,0,0,43.8309,49.73,0.1865,0.5385,0.5109
S05911,2,1,1,69.03,25.86,30,5,0,0,55.024,74.14,0.0419,0.6923,0.5309
S05912,3,1,1,100.0,54.09,43,5,0,0,75.1239,45.91,0.3879,0.6923,0.3476
S05913,6,1,1,65.21,34.29,31,2,0,1,48.32,65.71,0.0949,0.5769,0.5495
S05914,2,1,0,92.66,48.13,25,5,0,0,61.5099,51.87,0.2861,0.3923,0.4941
S05915,5,1,1,80.16,47.37,36,5,0,0,63.0353,52.63,0.1126,0.6923,0.4168
S05916,1,1,1,73.63,73.75,26,8,0,0,60.2603,26.25,0.0219,0.8077,0.2922
S05917,3,0,0,94.06,45.05,24,0,0,0,51.8613,54.95,0.3055,0.0,0.6383
S05918,2,1,1,48.0,24.55,9,6,0,0,36.0774,75.45,0.3338,0.7308,0.5928
S05919,6,1,1,78.38,49.56,23,4,1,0,52.6884,55.44,0.0879,0.6538,0.4739
S05920,8,0,1,61.25,41.095,19,0,0,0,35.7712,58.905,0.1499,0.3,0.6354
S05921,2,0,1,65.46,57.45,23,2,0,0,43.6742,42.55,0.0915,0.3769,0.5231
S05922,7,1,1,64.75,41.51,20,2,0,0,41.6106,58.49,0.1013,0.5769,0.5441
S05923,6,1,1,57.54,27.93,14,2,0,0,35.1672,72.07,0.2014,0.5769,0.621
S05924,8,0,1,47.21,28.44,24,3,1,1,38.8905,76.56,0.3448,0.4154,0.6663
S05925,8,0,1,77.83,53.27,24,2,0,0,49.2154,46.73,0.0802,0.3769,0.5204
S05926,1,0,0,71.01,52.69,21,2,0,0,44.7078,47.31,0.0144,0.0769,0.6135
S05927,6,1,1,67.49,43.01,19,3,1,0,44.0364,61.99,0.0633,0.6154,0.54
S05928,5,1,1,83.39,41.79,26,7,0,0,62.2413,58.21,0.1574,0.7692,0.4227
S05929,1,1,1,78.78,33.33,22,0,0,0,44.5628,66.67,0.0934,0.5,0.5857
S05930,3,0,1,68.0,40.42,13,1,0,0,36.8349,59.58,0.0562,0.3385,0.6248
S05931,8,0,0,100.0,82.82,52,0,0,0,70.8475,17.18,0.3879,0.0,0.4208
S05932,5,1,0,87.27,50.82,15,3,0,0,49.5755,49.18,0.2112,0.3154,0.5444
S05933,3,1,0,100.0,54.74,22,6,0,0,64.5893,45.26,0.3879,0.4308,0.4473
S05934,3,0,0,65.78,36.76,23,4,0,0,47.6484,63.24,0.087,0.1538,0.6477
S05935,7,0,1,75.75,26.85,32,2,0,0,53.1292,73.15,0.0514,0.3769,0.6124
S05936,3,0,1,53.43,42.9,19,3,0,0,38.4124,57.1,0.2584,0.4154,0.5901
S05937,2,1,1,67.04,33.78,36,7,0,0,61.6335,66.22,0.0695,0.7692,0.4569
S05938,5,1,0,63.24,47.68,21,6,1,0,49.2921,57.32,0.1223,0.4308,0.5491
S05939,8,0,1,100.0,63.21,43,4,0,0,73.2008,36.79,0.3879,0.4538,0.3775
S05940,2,1,1,61.61,59.52,27,4,2,0,48.3533,50.48,0.1449,0.6538,0.4692
S05941,3,1,0,68.49,55.13,33,3,0,0,52.7415,44.87,0.0494,0.3154,0.516
S05942,4,1,1,72.05,31.85,15,2,2,1,41.5645,78.15,0.0,0.5769,0.6229
S05943,2,0,0,80.01,46.83,28,1,0,0,50.5372,53.17,0.1105,0.0385,0.6262
S05944,6,0,1,58.5,25.31,15,3,1,0,38.0675,79.69,0.1881,0.4154,0.6817
S05945,3,1,0,85.78,50.17,29,5,0,0,61.1308,49.83,0.1906,0.3923,0.4873
S05946,2,1,1,45.18,24.51,14,3,1,1,32.1463,80.49,0.3729,0.6154,0.6556
S05947,3,1,1,70.18,16.4,5,1,0,0,32.9612,83.6,0.026,0.5385,0.6844
S05948,8,1,1,44.31,36.65,11,1,0,0,26.1725,63.35,0.385,0.5385,0.6272
S05949,8,0,1,64.64,37.15,27,3,0,0,47.6422,62.85,0.1028,0.4154,0.5808
S05950,5,0,1,67.69,29.6,10,3,0,0,38.7774,70.4,0.0605,0.4154,0.642
S05951,4,0,0,63.01,13.21,11,3,0,0,37.4987,86.79,0.1255,0.1154,0.7871
S05952,7,1,0,64.5,36.62,29,1,0,1,44.9265,63.38,0.1048,0.2385,0.6367
S05953,2,0,0,86.57,61.51,38,2,1,0,61.0165,43.49,0.2015,0.0769,0.5412
S05954,6,1,1,100.0,46.83,22,5,0,0,62.6662,53.17,0.3879,0.6923,0.4203
S05955,6,1,1,77.09,34.34,26,2,1,0,50.1059,70.66,0.07,0.5769,0.563
S05956,6,1,0,59.1,30.0,17,2,0,0,37.5709,70.0,0.1797,0.2769,0.6793
S05957,2,1,1,72.96,46.75,32,5,1,0,57.7824,58.25,0.0126,0.6923,0.4577
S05958,6,1,1,66.69,45.16,16,5,0,0,45.7829,54.84,0.0744,0.6923,0.486
S05959,5,0,1,85.34,59.1,24,2,0,0,52.2194,40.9,0.1845,0.3769,0.4866
